campaign_id,campaign_name,platform,date,country,campaign_objective,ad_type,impressions,clicks,conversions,spend,revenue
CMP05434,Free Shipping,Google Ads,2026-01-13,UAE,Conversions,Image,271062,8631,1256,16638.09,92202.9
CMP05435,Back to School,Google Ads,2026-02-23,UAE,Awareness,Carousel,487497,18152,880,12993.02,278567.25
CMP05436,Flash Sale,Google Ads,2026-03-24,Saudi Arabia,Conversions,Carousel,11352,859,127,280.36,40575.25
CMP05437,Flash Sale,Meta,2026-06-07,UAE,Awareness,Carousel,453080,33296,2050,29630.31,491408.96
CMP05438,Winter Collection,LinkedIn,2026-03-24,Egypt,Lead Generation,Story,486720,31696,1999,11385.79,320163.26
CMP05439,Free Shipping,LinkedIn,2026-01-12,Egypt,Traffic,Video,361576,8556,916,13194.76,69322.77
CMP05440,Flash Sale,TikTok,2026-02-09,UAE,Conversions,Story,441603,4546,311,7854.18,120025.54
CMP05441,Eid Offers,Meta,2026-05-22,Egypt,Conversions,Carousel,271435,20703,1306,6157.25,104317.3
CMP05442,Winter Collection,Meta,2026-01-11,UAE,Traffic,Carousel,463419,9411,523,24543.85,83351.84
CMP05443,Back to School,Meta,2026-02-21,Saudi Arabia,Conversions,Video,431168,30026,3572,33659.88,921672.01
CMP05444,Eid Offers,Google Ads,2026-02-02,UAE,Lead Generation,Story,444195,22364,3229,38278.7,1200824.17
CMP05445,Black Friday,Meta,2026-01-04,UAE,Traffic,Carousel,410063,13860,287,31394.59,37438.55
CMP05446,Flash Sale,Google Ads,2026-05-23,Egypt,Awareness,Carousel,157525,3833,280,5306.21,35553.18
CMP05447,Ramadan Offers,Meta,2026-08-06,UK,Awareness,Image,369262,7076,304,28597.72,33699.9
CMP05448,Back to School,TikTok,2026-05-09,Egypt,Lead Generation,Carousel,25410,1410,102,863.06,12328.02
CMP05449,Free Shipping,TikTok,2026-07-10,UAE,Traffic,Story,486470,35544,4382,9077.94,578390.45
CMP05450,Winter Collection,TikTok,2026-01-02,USA,Lead Generation,Image,261286,17218,273,14802.41,19697.82
CMP05451,Ramadan Offers,TikTok,2026-04-10,USA,Awareness,Story,233388,8235,305,15612.8,34386.94
CMP05452,Ramadan Offers,LinkedIn,2026-05-20,Saudi Arabia,Lead Generation,Video,312699,12325,654,6708.21,130817.97
CMP05453,Flash Sale,TikTok,2026-02-28,Saudi Arabia,Awareness,Video,308862,7557,1026,21978.7,233800.61
CMP05454,Eid Offers,Google Ads,2026-04-05,USA,Conversions,Carousel,399628,20728,2551,7303.99,149347.08
CMP05455,Brand Awareness,LinkedIn,2026-08-23,UAE,Awareness,Story,19775,669,57,729.23,8349.95
CMP05456,Black Friday,Google Ads,2026-08-26,USA,Traffic,Carousel,78519,1757,97,1615.13,18019.93
CMP05457,Summer Sale,Google Ads,2026-04-11,USA,Traffic,Story,376941,5983,413,21796.1,37973.13
CMP05458,Free Shipping,Google Ads,2026-06-25,USA,Awareness,Story,354583,14291,852,12913.21,145920.4
CMP05459,Free Shipping,Meta,2026-08-18,Saudi Arabia,Conversions,Story,442783,15017,1374,20307.4,498963.88
CMP05460,Winter Collection,Meta,2026-08-21,Saudi Arabia,Lead Generation,Carousel,159221,7002,1038,3733.29,208905.15
CMP05461,Flash Sale,TikTok,2026-07-11,USA,Conversions,Image,317943,7868,991,8520.12,145125.88
CMP05462,Free Shipping,LinkedIn,2026-05-09,Saudi Arabia,Conversions,Image,158560,11053,177,13454.37,49219.67
CMP05463,Back to School,Meta,2026-06-25,USA,Traffic,Video,320128,20468,520,18310.79,94274.1
CMP05464,New Product Launch,Google Ads,2026-04-24,USA,Awareness,Carousel,71472,3783,306,1388.55,49612.09
CMP05465,New Product Launch,Meta,2026-01-28,Saudi Arabia,Awareness,Image,343442,23022,3425,25301.87,1012875.15
CMP05466,Ramadan Offers,TikTok,2026-04-11,UK,Awareness,Story,189250,2708,218,11229.73,35657.31
CMP05467,Back to School,Meta,2026-06-17,Saudi Arabia,Traffic,Story,370730,6388,84,24504.42,9325.47
CMP05468,Free Shipping,Google Ads,2026-01-31,Egypt,Traffic,Carousel,419227,9649,1137,26570.6,358592.8
CMP05469,Black Friday,TikTok,2026-04-06,Egypt,Lead Generation,Video,88559,2200,134,3819.18,20753.89
CMP05470,Winter Collection,TikTok,2026-02-10,USA,Conversions,Carousel,455142,8061,256,17829.86,58809.02
CMP05471,Black Friday,TikTok,2026-02-04,UAE,Awareness,Carousel,92704,6314,347,5203.39,84367.61
CMP05472,Flash Sale,Google Ads,2026-05-10,USA,Conversions,Video,354377,20081,2120,16765.39,263431.09
CMP05473,Ramadan Offers,Google Ads,2026-02-07,UK,Conversions,Story,118055,1043,101,5923.11,28069.89
CMP05474,Ramadan Offers,TikTok,2026-02-03,UAE,Lead Generation,Story,322167,22967,2316,6599.56,547323.99
CMP05475,Free Shipping,TikTok,2026-07-09,UK,Lead Generation,Carousel,207361,4227,209,8760.13,16821.92
CMP05476,Summer Sale,LinkedIn,2026-02-02,UK,Traffic,Story,212364,11039,813,6232.82,186045.31
CMP05477,Back to School,TikTok,2026-05-17,Egypt,Awareness,Video,338626,15704,886,11024.77,87373.65
CMP05478,New Product Launch,LinkedIn,2026-04-29,UK,Conversions,Story,152949,10935,198,6160.64,18181.77
CMP05479,Summer Sale,TikTok,2026-08-04,USA,Traffic,Story,133524,4403,337,6402.34,47829.91
CMP05480,Summer Sale,LinkedIn,2026-06-04,UAE,Awareness,Image,259949,2269,107,19587.94,15158.84
CMP05481,Ramadan Offers,LinkedIn,2026-07-24,Egypt,Traffic,Carousel,160933,12490,310,7555.88,100822.62
CMP05482,Brand Awareness,Google Ads,2026-05-24,UAE,Conversions,Video,433491,24261,869,11157.05,141126.47
CMP05483,Ramadan Offers,Meta,2026-01-29,USA,Traffic,Carousel,49093,3074,305,1768.01,91518.56
CMP05484,Black Friday,TikTok,2026-03-25,Saudi Arabia,Traffic,Video,425307,26692,3374,19438.61,641849.55
CMP05485,Eid Offers,LinkedIn,2026-04-09,Egypt,Traffic,Story,433513,17368,1771,28992.01,121109.78
CMP05486,Eid Offers,LinkedIn,2026-03-16,Egypt,Awareness,Image,24668,779,17,958.6,3104.08
CMP05487,Brand Awareness,Meta,2026-06-08,UAE,Awareness,Image,20632,526,72,1640.69,27021.61
CMP05488,Ramadan Offers,TikTok,2026-07-09,Saudi Arabia,Conversions,Story,86775,6058,428,2952.81,84105.77
CMP05489,Black Friday,TikTok,2026-01-21,Egypt,Conversions,Video,163897,11618,1455,3209.61,252534.95
CMP05490,Winter Collection,Google Ads,2026-08-31,UK,Awareness,Video,343469,6212,270,11179.12,99641.56
CMP05491,Summer Sale,LinkedIn,2026-07-03,USA,Awareness,Story,495443,17684,2422,35231.96,321631.24
CMP05492,Back to School,TikTok,2026-06-08,UK,Conversions,Video,206505,8647,892,7969.8,155159.22
CMP05493,Flash Sale,Google Ads,2026-03-07,USA,Awareness,Carousel,333376,7109,531,23066.38,70129.24
CMP05494,Ramadan Offers,TikTok,2026-01-15,UAE,Conversions,Video,261822,17343,1325,16989.47,410198.16
CMP05495,Summer Sale,TikTok,2026-08-03,Egypt,Traffic,Story,49354,3942,319,1949.86,123926.87
CMP05496,Ramadan Offers,Meta,2026-05-02,USA,Conversions,Image,286842,2617,66,9614.25,2958.02
CMP05497,Winter Collection,TikTok,2026-08-08,UAE,Awareness,Carousel,469858,10464,1556,24862.04,226475.95
CMP05498,Back to School,Meta,2026-01-02,Egypt,Awareness,Image,307934,7833,874,18213.07,64476.16
CMP05499,Winter Collection,Google Ads,2026-01-23,Egypt,Lead Generation,Carousel,167308,10944,373,13865.93,11331.74
CMP05500,Black Friday,LinkedIn,2026-03-03,UK,Awareness,Image,250046,18063,599,8652.73,116942.39
CMP05501,Black Friday,LinkedIn,2026-05-25,USA,Traffic,Image,131448,4157,353,3361.3,23959.8
CMP05502,Back to School,Google Ads,2026-06-01,Saudi Arabia,Lead Generation,Story,364033,28601,3178,12724.46,1039088.5
CMP05503,Winter Collection,Meta,2026-06-26,Egypt,Conversions,Video,435011,8478,624,25167.55,200165.72
CMP05504,Winter Collection,Google Ads,2026-06-20,UAE,Awareness,Image,45664,2371,214,921.94,8491.79
CMP05505,Flash Sale,LinkedIn,2026-04-28,UK,Traffic,Video,415056,21462,2717,40547.06,419734.85
CMP05506,Eid Offers,Google Ads,2026-08-07,Egypt,Conversions,Story,415051,25836,374,27825.96,130068.95
CMP05507,Black Friday,TikTok,2026-02-06,USA,Lead Generation,Image,203224,4419,315,8313.14,91597.58
CMP05508,Black Friday,LinkedIn,2026-05-31,Saudi Arabia,Traffic,Carousel,215699,7259,986,21072.62,225023.39
CMP05509,Ramadan Offers,LinkedIn,2026-05-21,Saudi Arabia,Lead Generation,Video,24918,798,21,814.06,4174.0
CMP05510,Free Shipping,LinkedIn,2026-06-11,Saudi Arabia,Lead Generation,Story,412817,23374,1796,17297.82,443808.63
CMP05511,Black Friday,TikTok,2026-03-16,Saudi Arabia,Lead Generation,Carousel,216637,14469,1421,10908.38,449869.37
CMP05512,Back to School,TikTok,2026-06-09,USA,Traffic,Video,50437,2791,345,1357.89,115593.82
CMP05513,Flash Sale,TikTok,2026-03-25,Saudi Arabia,Conversions,Story,120215,3302,352,7100.89,72717.54
CMP05514,New Product Launch,Meta,2026-03-08,UAE,Awareness,Story,22999,1592,84,1489.92,24431.1
CMP05515,Eid Offers,Meta,2026-07-05,UK,Traffic,Image,356109,20908,2408,23118.24,235607.78
CMP05516,Ramadan Offers,Meta,2026-04-23,Egypt,Conversions,Video,317334,1964,288,22967.1,27316.99
CMP05517,Summer Sale,Google Ads,2026-04-06,Egypt,Lead Generation,Story,467247,25963,2079,32288.01,383480.8
CMP05518,Summer Sale,Meta,2026-05-09,Saudi Arabia,Conversions,Story,471492,20282,235,31900.83,37444.63
CMP05519,Free Shipping,LinkedIn,2026-08-29,UAE,Traffic,Image,373061,14307,1068,12051.23,304431.5
CMP05520,Flash Sale,LinkedIn,2026-03-22,UK,Traffic,Carousel,476564,33149,3563,40971.49,917955.56
CMP05521,Free Shipping,TikTok,2026-03-24,Egypt,Conversions,Carousel,407863,10330,200,12454.42,23778.33
CMP05522,New Product Launch,LinkedIn,2026-04-23,USA,Traffic,Image,44163,2603,374,2055.85,61378.02
CMP05523,Free Shipping,LinkedIn,2026-03-03,UK,Conversions,Story,459885,26399,3023,27409.58,1230697.79
CMP05524,Brand Awareness,LinkedIn,2026-01-21,UAE,Awareness,Carousel,139210,2980,307,9230.69,88688.74
CMP05525,Summer Sale,Google Ads,2026-08-04,UAE,Conversions,Video,28612,794,115,1010.65,14376.63
CMP05526,Ramadan Offers,TikTok,2026-07-11,UK,Conversions,Carousel,347379,20690,2707,9558.08,465172.09
CMP05527,New Product Launch,Meta,2026-08-24,USA,Lead Generation,Story,157916,828,115,6248.32,4124.84
CMP05528,Eid Offers,LinkedIn,2026-01-24,Egypt,Awareness,Image,287453,14639,1613,19545.91,300133.48
CMP05529,Winter Collection,LinkedIn,2026-01-05,UK,Conversions,Carousel,361320,3889,77,21688.08,8624.0
CMP05530,Eid Offers,Google Ads,2026-06-15,UK,Awareness,Video,49218,898,17,1459.95,4978.36
CMP05531,Black Friday,LinkedIn,2026-01-17,Egypt,Conversions,Video,181898,12021,389,5938.05,130727.07
CMP05532,Summer Sale,Google Ads,2026-01-12,Saudi Arabia,Lead Generation,Video,368021,12502,1519,24226.34,525313.84
CMP05533,Ramadan Offers,LinkedIn,2026-04-30,USA,Awareness,Story,399345,31029,1906,39844.04,649430.54
CMP05534,Winter Collection,TikTok,2026-02-05,Egypt,Conversions,Carousel,26501,1084,157,881.0,62469.69
CMP05535,Flash Sale,Google Ads,2026-03-18,UK,Lead Generation,Carousel,373933,4102,603,32748.4,200321.3
CMP05536,New Product Launch,TikTok,2026-07-30,UAE,Awareness,Video,206333,6041,871,10289.17,80510.38
CMP05537,Ramadan Offers,TikTok,2026-07-12,Egypt,Awareness,Image,215541,12982,398,14018.25,77706.55
CMP05538,Ramadan Offers,Meta,2026-01-03,Saudi Arabia,Traffic,Video,192340,7129,876,10744.32,72254.53
CMP05539,Eid Offers,Google Ads,2026-05-01,UK,Traffic,Video,385903,21847,383,11860.97,162539.25
CMP05540,Back to School,TikTok,2026-01-20,Saudi Arabia,Traffic,Image,64443,2818,40,3027.87,4871.58
CMP05541,Ramadan Offers,LinkedIn,2026-01-12,USA,Traffic,Video,325139,17539,330,20524.41,59665.55
CMP05542,Free Shipping,LinkedIn,2026-02-09,Egypt,Traffic,Image,304591,14402,1468,23026.69,222957.11
CMP05543,Winter Collection,Meta,2026-08-25,UAE,Traffic,Video,347797,22804,3122,14749.29,914658.66
CMP05544,Free Shipping,TikTok,2026-05-15,USA,Conversions,Carousel,415553,16162,1652,25548.65,208706.03
CMP05545,New Product Launch,LinkedIn,2026-03-13,USA,Lead Generation,Image,158744,5778,278,15544.57,85321.77
CMP05546,Flash Sale,LinkedIn,2026-02-17,UAE,Awareness,Image,369866,23278,328,11751.51,17069.64
CMP05547,Black Friday,TikTok,2026-05-22,UAE,Traffic,Video,315578,14653,332,12819.64,71019.6
CMP05548,Winter Collection,Google Ads,2026-08-18,UK,Traffic,Image,336542,11568,1354,15243.78,383134.19
CMP05549,Black Friday,Meta,2026-05-18,UAE,Conversions,Video,455805,10898,628,15050.2,70206.11
CMP05550,Ramadan Offers,Google Ads,2026-03-08,Saudi Arabia,Lead Generation,Video,190660,10710,194,12831.14,11882.12
CMP05551,Black Friday,LinkedIn,2026-06-18,UK,Conversions,Carousel,232254,7937,656,9791.0,147414.13
CMP05552,Brand Awareness,TikTok,2026-01-12,UK,Conversions,Image,211403,2901,133,3029.31,13769.41
CMP05553,Eid Offers,TikTok,2026-08-24,USA,Lead Generation,Image,193898,8546,1107,4587.04,367385.5
CMP05554,Ramadan Offers,TikTok,2026-04-22,Egypt,Awareness,Carousel,19741,1285,61,860.28,21478.71
CMP05555,Black Friday,LinkedIn,2026-03-24,Egypt,Conversions,Story,240492,14693,1054,15323.1,92317.37
CMP05556,Free Shipping,LinkedIn,2026-05-29,USA,Conversions,Image,355320,14472,2051,13955.53,484495.28
CMP05557,Brand Awareness,TikTok,2026-03-12,USA,Conversions,Story,232180,8780,1255,6055.16,116790.19
CMP05558,Winter Collection,LinkedIn,2026-07-22,Egypt,Awareness,Carousel,25583,339,49,2275.32,6063.2
CMP05559,New Product Launch,TikTok,2026-06-25,Saudi Arabia,Conversions,Story,265236,15243,1480,10134.31,162099.04
CMP05560,New Product Launch,TikTok,2026-04-11,Saudi Arabia,Awareness,Image,478897,6856,719,9892.75,235172.04
CMP05561,Ramadan Offers,Google Ads,2026-08-24,UK,Traffic,Video,53906,455,49,4116.14,15974.42
CMP05562,Eid Offers,TikTok,2026-02-06,UK,Lead Generation,Carousel,26771,880,44,390.4,8497.33
CMP05563,New Product Launch,LinkedIn,2026-04-13,UK,Traffic,Story,128938,7830,128,11017.65,23285.12
CMP05564,Free Shipping,LinkedIn,2026-08-22,UK,Awareness,Image,49099,3271,348,1481.61,20557.8
CMP05565,Free Shipping,Meta,2026-02-13,Saudi Arabia,Conversions,Carousel,398016,18060,2112,18049.07,467132.58
CMP05566,Brand Awareness,TikTok,2026-07-07,UK,Traffic,Carousel,64748,2907,310,2876.59,85034.74
CMP05567,Brand Awareness,TikTok,2026-03-15,UAE,Lead Generation,Video,184526,7300,391,9965.01,90565.2
CMP05568,Flash Sale,TikTok,2026-05-19,UK,Traffic,Image,23557,899,25,580.07,3378.92
CMP05569,Black Friday,Google Ads,2026-08-28,Egypt,Awareness,Carousel,428211,26650,3366,21436.41,790539.19
CMP05570,Black Friday,LinkedIn,2026-08-02,Egypt,Awareness,Image,377393,11403,1647,24367.97,229965.97
CMP05571,Winter Collection,TikTok,2026-05-25,Saudi Arabia,Traffic,Video,404288,28763,4187,14882.36,334243.41
CMP05572,Free Shipping,LinkedIn,2026-03-15,UAE,Awareness,Carousel,29649,2022,100,748.11,5230.57
CMP05573,Eid Offers,LinkedIn,2026-07-01,USA,Awareness,Story,12393,126,11,992.01,4562.94
CMP05574,Brand Awareness,LinkedIn,2026-08-25,USA,Traffic,Video,291796,16190,603,21427.81,35134.46
CMP05575,Free Shipping,LinkedIn,2026-08-31,USA,Conversions,Story,324159,16910,2094,20013.36,701948.83
CMP05576,Back to School,Google Ads,2026-08-20,Saudi Arabia,Conversions,Image,406959,7810,1039,15552.15,166895.75
CMP05577,Eid Offers,TikTok,2026-05-04,Saudi Arabia,Lead Generation,Carousel,159898,11290,1576,6004.7,563093.04
CMP05578,Winter Collection,Google Ads,2026-03-20,Saudi Arabia,Awareness,Image,350093,11779,1332,28662.55,345560.2
CMP05579,Brand Awareness,Meta,2026-03-15,UAE,Awareness,Carousel,104886,582,16,8354.87,3579.69
CMP05580,New Product Launch,Google Ads,2026-08-06,UK,Conversions,Carousel,381110,10031,1049,25360.0,47592.24
CMP05581,Free Shipping,LinkedIn,2026-05-22,Saudi Arabia,Awareness,Video,464306,12638,182,38017.63,42075.36
CMP05582,Free Shipping,LinkedIn,2026-06-25,UAE,Lead Generation,Video,476389,14409,1409,21963.32,376003.64
CMP05583,Back to School,Google Ads,2026-07-31,Egypt,Lead Generation,Video,458338,13211,1186,26526.02,349899.79
CMP05584,Black Friday,Meta,2026-05-07,Saudi Arabia,Traffic,Video,351799,2694,90,26349.6,19236.84
CMP05585,Eid Offers,Google Ads,2026-05-18,UK,Conversions,Image,171895,991,105,6534.15,38301.37
CMP05586,Winter Collection,Google Ads,2026-01-11,USA,Awareness,Carousel,240065,12494,455,18137.45,98893.24
CMP05587,Flash Sale,Google Ads,2026-02-01,Saudi Arabia,Awareness,Carousel,125310,997,63,3107.8,11146.4
CMP05588,Flash Sale,LinkedIn,2026-02-18,Egypt,Awareness,Image,223674,5390,664,21019.08,63001.01
CMP05589,New Product Launch,Meta,2026-03-15,Egypt,Traffic,Video,69082,1507,165,1777.43,40737.73
CMP05590,New Product Launch,Meta,2026-02-19,Egypt,Traffic,Video,470357,28437,3155,30093.87,254755.66
CMP05591,Black Friday,Google Ads,2026-02-17,USA,Awareness,Image,269475,6065,91,7418.17,27774.13
CMP05592,Back to School,Meta,2026-06-03,UK,Conversions,Image,441430,30253,1740,26205.96,412697.66
CMP05593,Free Shipping,LinkedIn,2026-01-23,USA,Awareness,Video,428599,11571,1173,17296.39,127142.91
CMP05594,Brand Awareness,TikTok,2026-04-15,Egypt,Lead Generation,Image,136644,904,22,8359.74,7190.01
CMP05595,Ramadan Offers,Meta,2026-07-07,Egypt,Awareness,Carousel,69753,4606,491,5577.93,27633.98
CMP05596,Eid Offers,Meta,2026-03-09,UAE,Traffic,Image,358399,11144,1597,20463.62,56213.08
CMP05597,Eid Offers,Google Ads,2026-07-16,Saudi Arabia,Lead Generation,Video,202981,3223,343,12045.44,34527.79
CMP05598,Eid Offers,TikTok,2026-03-31,Saudi Arabia,Conversions,Carousel,226016,12786,959,12528.35,286691.39
CMP05599,Black Friday,Meta,2026-06-30,Saudi Arabia,Lead Generation,Carousel,19925,244,3,1564.52,481.17
CMP05600,Flash Sale,Google Ads,2026-04-27,Saudi Arabia,Traffic,Carousel,432485,3573,369,7988.79,95618.98
CMP05601,Flash Sale,LinkedIn,2026-02-16,USA,Lead Generation,Image,498366,33343,3655,49857.86,335961.37
CMP05602,Summer Sale,TikTok,2026-02-06,UAE,Conversions,Carousel,221476,13569,949,8045.13,357222.05
CMP05603,Eid Offers,TikTok,2026-07-11,Egypt,Conversions,Carousel,352086,5193,300,15889.89,64647.65
CMP05604,Winter Collection,Meta,2026-08-01,UK,Conversions,Carousel,348104,21280,1831,21206.85,334938.63
CMP05605,Black Friday,LinkedIn,2026-06-06,Egypt,Awareness,Story,416760,16494,386,25162.23,68213.71
CMP05606,Black Friday,Meta,2026-04-02,UAE,Traffic,Video,128133,2485,128,3657.54,23006.33
CMP05607,Back to School,LinkedIn,2026-01-13,USA,Traffic,Video,383385,6986,821,9094.19,94672.39
CMP05608,Flash Sale,TikTok,2026-05-15,UK,Awareness,Carousel,15113,1188,54,249.82,10202.24
CMP05609,Flash Sale,TikTok,2026-07-28,USA,Awareness,Image,256841,15671,1690,15130.8,596583.13
CMP05610,Summer Sale,TikTok,2026-06-01,UAE,Awareness,Video,205050,5331,325,14051.28,25071.97
CMP05611,Flash Sale,Google Ads,2026-08-07,Egypt,Conversions,Story,159366,11901,1091,13514.34,284530.46
CMP05612,Black Friday,Google Ads,2026-02-09,Saudi Arabia,Awareness,Story,239798,18290,2505,20092.17,701567.78
CMP05613,Winter Collection,Google Ads,2026-01-06,Egypt,Awareness,Carousel,307573,23813,3139,27663.06,709809.25
CMP05614,Free Shipping,TikTok,2026-05-22,Egypt,Lead Generation,Video,446137,7868,817,7679.98,369043.81
CMP05615,Back to School,Google Ads,2026-01-31,UAE,Conversions,Video,466676,34180,3170,38590.93,424531.57
CMP05616,Winter Collection,Meta,2026-08-01,Egypt,Lead Generation,Story,480765,32627,2108,35053.92,302323.82
CMP05617,Winter Collection,Meta,2026-05-29,UAE,Traffic,Video,457173,32196,677,18638.14,86838.46
CMP05618,Back to School,TikTok,2026-03-09,UAE,Lead Generation,Carousel,498486,17069,1910,19649.14,215492.8
CMP05619,New Product Launch,Google Ads,2026-04-05,USA,Traffic,Story,405650,16466,1218,28226.35,229495.81
CMP05620,Winter Collection,LinkedIn,2026-08-19,UAE,Lead Generation,Story,252765,8884,105,9470.34,15065.1
CMP05621,Back to School,LinkedIn,2026-01-15,Egypt,Lead Generation,Image,231474,11059,743,15678.26,179381.68
CMP05622,Ramadan Offers,Google Ads,2026-03-21,UAE,Lead Generation,Video,158574,3181,299,4775.89,72139.22
CMP05623,Flash Sale,LinkedIn,2026-07-17,Saudi Arabia,Traffic,Story,159124,6094,599,4033.45,134102.64
CMP05624,Summer Sale,Google Ads,2026-05-01,UK,Conversions,Image,291948,22110,1700,21894.55,76068.88
CMP05625,Free Shipping,TikTok,2026-08-03,Egypt,Traffic,Carousel,372246,23634,566,19669.28,180416.04
CMP05626,Back to School,TikTok,2026-05-11,USA,Conversions,Story,453578,12872,672,27043.72,91338.09
CMP05627,Eid Offers,TikTok,2026-07-24,UK,Lead Generation,Carousel,448680,3106,401,29062.54,33046.64
CMP05628,New Product Launch,TikTok,2026-02-06,Saudi Arabia,Lead Generation,Story,271790,3366,326,13644.21,18228.53
CMP05629,Brand Awareness,LinkedIn,2026-03-01,UAE,Lead Generation,Story,328449,3018,415,27942.97,22143.82
CMP05630,Ramadan Offers,Google Ads,2026-04-16,UK,Lead Generation,Video,205801,12026,814,18050.12,142502.97
CMP05631,Black Friday,TikTok,2026-01-08,UK,Conversions,Story,480763,8043,525,33115.06,164120.93
CMP05632,Brand Awareness,Google Ads,2026-02-14,UAE,Awareness,Carousel,149809,8491,791,3562.29,140328.24
CMP05633,Free Shipping,Google Ads,2026-06-12,UK,Conversions,Carousel,48323,335,31,4157.9,9933.86
CMP05634,Free Shipping,Meta,2026-06-13,USA,Traffic,Video,409019,2563,382,12013.28,33537.81
CMP05635,Winter Collection,LinkedIn,2026-02-19,UK,Lead Generation,Image,442390,10455,1541,33653.65,283569.69
CMP05636,Eid Offers,Google Ads,2026-05-26,USA,Lead Generation,Image,221076,12541,665,14023.54,204344.44
CMP05637,Summer Sale,Meta,2026-08-30,Egypt,Conversions,Video,294444,19831,1831,21157.52,308659.39
CMP05638,Black Friday,Meta,2026-01-26,UAE,Conversions,Carousel,498507,17024,1114,28083.56,292158.85
CMP05639,Black Friday,Meta,2026-05-15,UK,Traffic,Carousel,193210,3774,532,4005.19,180863.06
